merchant_name,category,zipcode,payment_type,transaction_amount,date_posted
Joe's Pizza,Entertainment,85265,MA,0,4/18/2015
Ray's Pizza,Food and Restaurent,85265,MA,1051.4,4/18/2015
Ray's Pizza,Hobby,85265,VISA,1053,4/18/2015
Barry's Pizza,Entertainment,85265,AMX,473,4/18/2015
Joe's Pizza,Entertainment,85265,VISA,0,4/18/2015
Pizza Hot,Entertainment,85265,AMX,0,4/18/2015
Ray's Pizza,Food and Restaurent,85265,VISA,1054.99,4/18/2015
Ray's Pizza,Food and Restaurent,85265,VISA,1060,4/18/2015
Barry's Pizza,Hobby,85265,VISA,541.09,4/18/2015
Barry's Pizza,Food and Restaurent,85265,VISA,442.04,4/18/2015
Barry's Pizza,Hobby,85265,MA,0,4/18/2015
Joe's Pizza,Entertainment,85265,VISA,618.85,4/18/2015
Pizza Hot,Food and Restaurent,85265,MA,227.5,4/18/2015
Pizza Hot,Education,85265,MA,2970,4/19/2015
Pizza Hot,Hobby,85265,MA,168.56,4/20/2015
Pizza Hot,Hobby,85265,MA,322.98,4/20/2015
Barry's Pizza,Food and Restaurent,85265,Discover,933.77,4/20/2015
Barry's Pizza,Education,85265,Discover,660.1,4/20/2015
Pizza Hot,Food and Restaurent,85265,MA,0,4/20/2015
Barry's Pizza,Education,85265,Discover,596.13,4/21/2015
Pizza Hot,Food and Restaurent,85265,AMX,0,4/21/2015
Joe's Pizza,Entertainment,85265,Discover,340.72,4/22/2015
Pizza Hot,Entertainment,85265,Discover,1343.07,4/22/2015
Pizza Hot,Hobby,85265,VISA,243.8,4/23/2015
Pizza Hot,Hobby,85265,MA,187.43,4/23/2015
Barry's Pizza,Education,85265,MA,136.74,4/23/2015
Barry's Pizza,Food and Restaurent,85265,AMX,333.88,4/23/2015
Pizza Hot,Food and Restaurent,85265,Discover,0,4/25/2015
Ray's Pizza,Hobby,85265,Discover,1061.07,4/25/2015
Ray's Pizza,Hobby,85265,Discover,1067,4/26/2015
Pizza Hot,Food and Restaurent,85265,MA,174.46,4/26/2015
Ray's Pizza,Hobby,85265,Discover,1076.2,4/26/2015
Barry's Pizza,Entertainment,85265,Discover,2694.62,4/27/2015
Joe's Pizza,Food and Restaurent,85265,VISA,129.66,4/27/2015
Ray's Pizza,Vacation,85265,Discover,1077,4/27/2015
Barry's Pizza,Food and Restaurent,85265,MA,486.83,4/27/2015
Pizza Hot,Food and Restaurent,85265,VISA,272.3,4/27/2015
Barry's Pizza,Food and Restaurent,85265,MA,0,4/27/2015
Ray's Pizza,Hobby,85265,MA,1092.19,4/27/2015
Barry's Pizza,Entertainment,85265,MA,0,4/28/2015
Barry's Pizza,Food and Restaurent,85265,MA,358.23,4/28/2015
Barry's Pizza,Food and Restaurent,85265,MA,504.51,4/28/2015
Ray's Pizza,Food and Restaurent,85121,VISA,1093.67,4/28/2015
Barry's Pizza,Entertainment,85265,MA,1575.99,4/28/2015
Pizza Hot,Hobby,85265,MA,381.92,4/28/2015
Ray's Pizza,Food and Restaurent,85265,MA,1095,4/29/2015
Barry's Pizza,Food and Restaurent,85265,Discover,174.46,4/29/2015
Joe's Pizza,Food and Restaurent,85265,Discover,325.34,4/29/2015
Joe's Pizza,Education,85265,Discover,1131.69,4/29/2015
Ray's Pizza,Hobby,85265,VISA,1100,4/30/2015
Ray's Pizza,Education,85265,AMX,1124.03,5/1/2015
Ray's Pizza,Food and Restaurent,85265,MA,1132,5/1/2015
Joe's Pizza,Food and Restaurent,85265,MA,580.66,5/1/2015
Pizza Hot,Food and Restaurent,85265,MA,239.29,5/1/2015
Barry's Pizza,Food and Restaurent,85265,MA,0,5/1/2015
Joe's Pizza,Food and Restaurent,85265,MA,460.02,5/1/2015
Barry's Pizza,Education,85265,AMX,1369.71,5/1/2015
Pizza Hot,Food and Restaurent,85265,Discover,304.82,5/1/2015
Ray's Pizza,Food and Restaurent,85121,Discover,1134,5/2/2015
Joe's Pizza,Food and Restaurent,85265,MA,612.68,5/2/2015
Pizza Hot,Entertainment,85265,Discover,330.05,5/2/2015
Joe's Pizza,Food and Restaurent,85265,Discover,554.01,5/2/2015
Ray's Pizza,Food and Restaurent,85265,Discover,1141.44,5/2/2015
Ray's Pizza,Entertainment,85265,VISA,1159,5/2/2015
Joe's Pizza,Food and Restaurent,85265,Discover,563.97,5/2/2015
Pizza Hot,Food and Restaurent,85265,VISA,140,5/2/2015
Ray's Pizza,Food and Restaurent,85265,Discover,1160.6,5/2/2015
Ray's Pizza,Hobby,85265,Discover,1177,5/3/2015
Pizza Hot,Food and Restaurent,85265,MA,0,5/3/2015
Barry's Pizza,Food and Restaurent,85265,Discover,547.24,5/3/2015
Ray's Pizza,Food and Restaurent,85265,MA,1189.35,5/3/2015
Ray's Pizza,Food and Restaurent,85265,MA,1190.54,5/4/2015
Pizza Hot,Food and Restaurent,85265,VISA,727.28,5/5/2015
Ray's Pizza,Entertainment,85121,Discover,1191,5/5/2015
Ray's Pizza,Food and Restaurent,85121,MA,1197.15,5/5/2015
Barry's Pizza,Entertainment,85265,AMX,486.83,5/5/2015
Ray's Pizza,Entertainment,85265,MA,1198.79,5/5/2015
Joe's Pizza,Hobby,85265,MA,180.34,5/5/2015
Joe's Pizza,Hobby,85265,Discover,353.63,5/5/2015
Joe's Pizza,Hobby,85265,MA,161.49,5/6/2015
Pizza Hot,Food and Restaurent,85265,Discover,0,5/6/2015
Pizza Hot,Gamble,85265,Discover,0,5/7/2015
Ray's Pizza,Food and Restaurent,85265,MA,1202.99,5/8/2015
Barry's Pizza,Hobby,85265,VISA,391.06,5/8/2015
Ray's Pizza,Food and Restaurent,85265,AMX,1203.83,5/8/2015
Barry's Pizza,Entertainment,85265,AMX,0,5/8/2015
Pizza Hot,Hobby,85265,MA,0,5/8/2015
Joe's Pizza,Entertainment,85265,MA,0,5/9/2015
Ray's Pizza,Food and Restaurent,85265,Discover,1205.87,5/9/2015
Ray's Pizza,Food and Restaurent,85265,Discover,1208.5,5/9/2015
Barry's Pizza,Education,85265,MA,161.49,5/10/2015
Ray's Pizza,Hobby,85265,Discover,1209,5/10/2015
Ray's Pizza,Food and Restaurent,85265,MA,1212.54,5/10/2015
Ray's Pizza,Food and Restaurent,85265,Discover,1230,5/10/2015
Pizza Hot,Food and Restaurent,85265,MA,393.7,5/11/2015
Ray's Pizza,Food and Restaurent,85265,VISA,1234,5/11/2015
Ray's Pizza,Food and Restaurent,85121,VISA,1242.29,5/11/2015
Pizza Hot,Education,85265,Discover,609.41,5/13/2015
Joe's Pizza,Food and Restaurent,85265,MA,127.31,5/14/2015
Ray's Pizza,Food and Restaurent,85265,Discover,1243.53,5/16/2015
Ray's Pizza,Hobby,85265,Discover,1261.26,5/16/2015
Pizza Hot,Gamble,85265,AMX,2300,5/17/2015
Pizza Hot,Education,85265,AMX,0,5/25/2015
Pizza Hot,Entertainment,85265,Discover,444.39,5/25/2015
Pizza Hot,Entertainment,85265,Discover,0,5/26/2015
Pizza Hot,Entertainment,85265,MA,0,5/26/2015
Ray's Pizza,Entertainment,85265,Discover,1282,5/27/2015
Ray's Pizza,Hobby,85265,VISA,1286,6/1/2015
Pizza Hot,Hobby,85265,AMX,0,6/1/2015
Pizza Hot,Food and Restaurent,85121,Discover,0,6/1/2015
Pizza Hot,Hobby,85121,MA,0,6/2/2015
Barry's Pizza,Food and Restaurent,85265,Discover,365.41,6/2/2015
Barry's Pizza,Entertainment,85265,Discover,245.18,6/3/2015
Pizza Hot,Hobby,85265,Discover,0,6/3/2015
Ray's Pizza,Food and Restaurent,85265,MA,1290.74,6/5/2015
Barry's Pizza,Food and Restaurent,85265,MA,548.71,6/8/2015
Ray's Pizza,Food and Restaurent,85265,MA,1302.52,6/9/2015
Ray's Pizza,Food and Restaurent,85121,AMX,1302.52,6/10/2015
Barry's Pizza,Food and Restaurent,85265,VISA,383.1,6/10/2015
Ray's Pizza,Hobby,85121,AMX,1304.64,6/10/2015
Ray's Pizza,Entertainment,85265,MA,1309,6/10/2015
Ray's Pizza,Hobby,85265,Discover,1343.77,6/14/2015
Ray's Pizza,Food and Restaurent,85265,MA,1350,6/15/2015
Pizza Hot,Food and Restaurent,85265,MA,178.24,6/16/2015
Ray's Pizza,Food and Restaurent,85265,MA,1359.34,6/16/2015
Barry's Pizza,Entertainment,85265,Discover,0,6/16/2015
Pizza Hot,Entertainment,85265,Discover,0,6/16/2015
Pizza Hot,Entertainment,85265,MA,0,6/16/2015
Pizza Hot,Entertainment,85265,Discover,0,6/17/2015
Ray's Pizza,Hobby,85265,AMX,1381,6/17/2015
Joe's Pizza,Food and Restaurent,85265,MA,635.35,6/21/2015
Ray's Pizza,Food and Restaurent,85265,Discover,1397,6/23/2015
Barry's Pizza,Hobby,85265,MA,239.07,6/23/2015
Pizza Hot,Food and Restaurent,85265,Discover,983.44,6/23/2015
Barry's Pizza,Hobby,85265,AMX,1421.57,6/23/2015
Pizza Hot,Food and Restaurent,85265,VISA,377.97,6/23/2015
Barry's Pizza,Food and Restaurent,85265,AMX,0,6/23/2015
Barry's Pizza,Food and Restaurent,85265,MA,148.52,6/23/2015
Barry's Pizza,Food and Restaurent,85265,AMX,953.61,6/24/2015
Pizza Hot,Hobby,85265,AMX,0,6/24/2015
Ray's Pizza,Food and Restaurent,85265,AMX,1401.43,7/1/2015
Ray's Pizza,Hobby,85121,Discover,1411.84,7/1/2015
Barry's Pizza,Food and Restaurent,85265,Discover,601.32,7/1/2015
Barry's Pizza,Hobby,85121,Discover,533.25,7/8/2015
Ray's Pizza,Hobby,85265,AMX,1411.84,7/8/2015
Ray's Pizza,Entertainment,85265,AMX,1411.84,7/8/2015
Ray's Pizza,Food and Restaurent,85265,MA,1411.84,7/10/2015
Ray's Pizza,Hobby,85265,AMX,1411.84,7/10/2015
Barry's Pizza,Food and Restaurent,85265,MA,0,7/11/2015
Barry's Pizza,Food and Restaurent,85265,Discover,1517,7/11/2015
Ray's Pizza,Hobby,85265,AMX,1411.84,7/13/2015
Barry's Pizza,Entertainment,85265,Discover,1554.78,7/13/2015
Pizza Hot,Food and Restaurent,85121,Discover,285.73,7/16/2015
Ray's Pizza,Food and Restaurent,85265,AMX,1411.84,7/22/2015
Pizza Hot,Food and Restaurent,85265,Discover,577.59,7/22/2015
Barry's Pizza,Hobby,85265,Discover,314.73,7/23/2015
Joe's Pizza,Gamble,85265,MA,114.4,7/23/2015
Pizza Hot,Hobby,85265,MA,316.42,7/23/2015
Barry's Pizza,Hobby,85265,MA,457.48,7/26/2015
Pizza Hot,Hobby,85265,VISA,708.48,7/26/2015
Barry's Pizza,Education,85265,VISA,1334.26,7/28/2015
Pizza Hot,Hobby,85265,MA,235.75,7/28/2015
Joe's Pizza,Food and Restaurent,85265,MA,719.04,8/1/2015
Barry's Pizza,Food and Restaurent,85265,MA,127.31,8/1/2015
Barry's Pizza,Food and Restaurent,85265,MA,327.87,8/1/2015
Pizza Hot,Hobby,85265,VISA,427.89,8/2/2015
Ray's Pizza,Food and Restaurent,85265,MA,1411.84,8/2/2015
Ray's Pizza,Food and Restaurent,85265,MA,1411.84,8/2/2015
Joe's Pizza,Food and Restaurent,85265,MA,168.52,8/4/2015
Ray's Pizza,Food and Restaurent,85265,VISA,1425.73,8/4/2015
Joe's Pizza,Vacation,85265,MA,540.89,8/5/2015
Ray's Pizza,Entertainment,85265,MA,1431,8/5/2015
Ray's Pizza,Food and Restaurent,85265,MA,1436,8/5/2015
Barry's Pizza,Food and Restaurent,85265,MA,367.49,8/8/2015
Ray's Pizza,Food and Restaurent,85265,Discover,1436,8/8/2015
Barry's Pizza,Hobby,85265,Discover,223.96,8/10/2015
Pizza Hot,Hobby,85265,MA,398.05,8/10/2015
Ray's Pizza,Food and Restaurent,85265,MA,1467.27,8/10/2015
Barry's Pizza,Entertainment,85265,Discover,563.44,8/10/2015
Barry's Pizza,Food and Restaurent,85265,Discover,119.45,8/10/2015
Pizza Hot,Hobby,85265,Discover,649.78,8/10/2015
Pizza Hot,Education,85265,VISA,0,8/10/2015
Pizza Hot,Food and Restaurent,85265,VISA,0,8/10/2015
Barry's Pizza,Hobby,85265,MA,0,8/10/2015
Ray's Pizza,Food and Restaurent,85265,MA,1482.88,8/10/2015
Ray's Pizza,Food and Restaurent,85265,MA,1497,8/10/2015
Ray's Pizza,Food and Restaurent,85265,MA,1508,8/11/2015
Pizza Hot,Food and Restaurent,85265,MA,0,8/11/2015
Ray's Pizza,Entertainment,85265,MA,1522.95,8/11/2015
Ray's Pizza,Food and Restaurent,85265,Discover,1539.45,8/12/2015
Barry's Pizza,Food and Restaurent,85265,Discover,331.22,8/12/2015
Barry's Pizza,Food and Restaurent,85265,MA,0,8/12/2015
Ray's Pizza,Entertainment,85121,Discover,1549,8/12/2015
Ray's Pizza,Food and Restaurent,85265,VISA,1567,8/12/2015
Ray's Pizza,Entertainment,85121,VISA,1607.81,8/12/2015
Barry's Pizza,Hobby,85265,AMX,0,8/12/2015
Ray's Pizza,Entertainment,85265,MA,1609.96,8/15/2015
Joe's Pizza,Entertainment,85265,VISA,579.95,8/15/2015
Ray's Pizza,Education,85265,MA,1619,8/16/2015
Barry's Pizza,Food and Restaurent,85265,AMX,260,8/16/2015
Ray's Pizza,Food and Restaurent,85265,MA,1620.9,8/17/2015
Barry's Pizza,Hobby,85265,MA,543.68,8/18/2015
Pizza Hot,Food and Restaurent,85265,MA,268.76,8/18/2015
Ray's Pizza,Hobby,85265,VISA,1662,8/19/2015
Pizza Hot,Food and Restaurent,85265,MA,374.84,8/19/2015
Pizza Hot,Entertainment,85265,MA,209.71,8/22/2015
Barry's Pizza,Food and Restaurent,85265,Discover,213.36,8/22/2015
Ray's Pizza,Entertainment,85265,Discover,1802,8/22/2015
Barry's Pizza,Hobby,85265,Discover,266.4,8/22/2015
Ray's Pizza,Gamble,85265,MA,1900,8/22/2015
Pizza Hot,Food and Restaurent,85265,Discover,317.44,8/23/2015
Pizza Hot,Entertainment,85265,AMX,1539.34,8/23/2015
Barry's Pizza,Entertainment,85265,Discover,0,8/23/2015
Pizza Hot,Hobby,85265,MA,137.92,8/25/2015
Ray's Pizza,Hobby,85265,VISA,1925,8/25/2015
Ray's Pizza,Gamble,85121,Discover,1950,8/26/2015
Ray's Pizza,Hobby,85265,VISA,2017.72,8/26/2015
Ray's Pizza,Food and Restaurent,85265,MA,2030,8/26/2015
Pizza Hot,Entertainment,85265,AMX,2292,8/29/2015
Ray's Pizza,Hobby,85265,Discover,2077,8/29/2015
Ray's Pizza,Food and Restaurent,85265,MA,2086,8/29/2015
Pizza Hot,Entertainment,85265,Discover,627.1,8/31/2015
Ray's Pizza,Food and Restaurent,85265,MA,2100,8/31/2015
Barry's Pizza,Hobby,85265,VISA,257.54,9/2/2015
Ray's Pizza,Entertainment,85265,VISA,2161.25,9/2/2015
Ray's Pizza,Food and Restaurent,85265,MA,2177.97,9/2/2015
Barry's Pizza,Food and Restaurent,85265,Discover,238.8,9/2/2015
Pizza Hot,Hobby,85265,MA,469.76,9/2/2015
Pizza Hot,Hobby,85265,MA,370.13,9/2/2015
Pizza Hot,Entertainment,85265,AMX,0,9/2/2015
Pizza Hot,Food and Restaurent,85265,Discover,778.55,9/2/2015
Ray's Pizza,Food and Restaurent,85265,VISA,2283.24,9/5/2015
Ray's Pizza,Food and Restaurent,85265,VISA,2310,9/5/2015
Ray's Pizza,Entertainment,85265,MA,2366,9/5/2015
Pizza Hot,Food and Restaurent,85265,Discover,383.72,9/7/2015
Ray's Pizza,Food and Restaurent,85265,MA,2379,9/8/2015
Pizza Hot,Food and Restaurent,85265,MA,0,9/9/2015
Barry's Pizza,Food and Restaurent,85265,MA,794.48,9/10/2015
Barry's Pizza,Food and Restaurent,85265,MA,1004.82,9/13/2015
Ray's Pizza,Entertainment,85121,MA,2410.2,9/14/2015
Ray's Pizza,Hobby,85121,MA,2567,9/14/2015
Pizza Hot,Hobby,85265,Discover,123.77,9/15/2015
Pizza Hot,Entertainment,85265,MA,136.74,9/16/2015
Joe's Pizza,Food and Restaurent,85265,MA,323.79,9/19/2015
Ray's Pizza,Food and Restaurent,85121,MA,2666,9/21/2015
Joe's Pizza,Entertainment,85265,MA,555.79,9/23/2015
Ray's Pizza,Food and Restaurent,85265,Discover,2778.32,9/26/2015
Pizza Hot,Entertainment,85265,MA,606.29,9/26/2015
Ray's Pizza,Hobby,85265,AMX,2827.78,9/27/2015
Ray's Pizza,Food and Restaurent,85265,VISA,3303,9/29/2015
Ray's Pizza,Hobby,85265,Discover,3319,9/29/2015
Pizza Hot,Education,85265,AMX,927.68,9/29/2015
Barry's Pizza,Entertainment,85265,VISA,631.81,9/29/2015
Ray's Pizza,Hobby,85265,AMX,3333,10/6/2015
Ray's Pizza,Food and Restaurent,85265,AMX,3353.36,10/9/2015
Joe's Pizza,Hobby,85265,Discover,269,10/10/2015
Barry's Pizza,Food and Restaurent,85265,MA,417.13,10/12/2015
Joe's Pizza,Entertainment,85265,Discover,264.7,10/13/2015
Joe's Pizza,Food and Restaurent,85265,VISA,282.9,10/17/2015
Joe's Pizza,Hobby,85121,MA,402,10/19/2015
Pizza Hot,Gamble,85265,Discover,0,10/19/2015
Joe's Pizza,Entertainment,85121,Discover,0,10/20/2015
Ray's Pizza,Entertainment,85265,VISA,3399.51,10/21/2015
Joe's Pizza,Education,85121,VISA,504.18,10/21/2015
Joe's Pizza,Food and Restaurent,85265,Discover,974.09,10/21/2015
Barry's Pizza,Hobby,85265,AMX,409.03,10/22/2015
Barry's Pizza,Entertainment,85265,AMX,625.52,10/22/2015
Ray's Pizza,Gamble,85265,MA,3421,10/23/2015
Pizza Hot,Entertainment,85265,Discover,398.42,10/26/2015
Ray's Pizza,Hobby,85265,Discover,3421,10/27/2015
Pizza Hot,Food and Restaurent,85265,Discover,0,10/27/2015
Pizza Hot,Hobby,85265,VISA,702.43,10/28/2015
Joe's Pizza,Hobby,85265,MA,388.99,10/28/2015
Pizza Hot,Hobby,85265,VISA,600.91,11/1/2015
Pizza Hot,Entertainment,85265,Discover,119,11/4/2015
Pizza Hot,Food and Restaurent,85265,VISA,561.09,11/8/2015
Joe's Pizza,Food and Restaurent,85121,VISA,3451,11/10/2015
Barry's Pizza,Food and Restaurent,85265,AMX,548.12,11/11/2015
Joe's Pizza,Food and Restaurent,85121,MA,677.36,11/11/2015
Pizza Hot,Food and Restaurent,85265,VISA,253.44,11/11/2015
Pizza Hot,Food and Restaurent,85265,Discover,312.37,11/16/2015
Pizza Hot,Entertainment,85265,MA,862.85,11/16/2015
Pizza Hot,Food and Restaurent,85265,Discover,447.82,11/17/2015
Pizza Hot,Food and Restaurent,85265,Discover,242.82,11/21/2015
Joe's Pizza,Food and Restaurent,85121,MA,428.04,11/22/2015
Joe's Pizza,Food and Restaurent,85121,MA,451.42,11/22/2015
Barry's Pizza,Entertainment,85265,MA,1711.9,11/23/2015
Pizza Hot,Food and Restaurent,85265,Discover,0,11/28/2015
Pizza Hot,Food and Restaurent,85265,MA,605.88,11/28/2015
Pizza Hot,Education,85265,AMX,0,12/3/2015
Pizza Hot,Food and Restaurent,85265,MA,0,12/5/2015
Pizza Hot,Hobby,85265,AMX,0,12/5/2015
Ray's Pizza,Food and Restaurent,85265,Discover,3421,12/8/2015
Ray's Pizza,Hobby,85265,VISA,3421,12/11/2015
Ray's Pizza,Food and Restaurent,85121,AMX,3421,12/11/2015
Ray's Pizza,Entertainment,85265,AMX,3421,12/13/2015
Ray's Pizza,Entertainment,85265,VISA,3421,12/13/2015
Pizza Hot,Education,85265,VISA,326.52,12/13/2015
Joe's Pizza,Hobby,85265,Discover,856.04,12/14/2015
Ray's Pizza,Food and Restaurent,85265,MA,3421,12/16/2015
Ray's Pizza,Food and Restaurent,85265,MA,3421,12/19/2015
Joe's Pizza,Food and Restaurent,85121,VISA,408.12,1/9/2016
Pizza Hot,Food and Restaurent,85265,MA,152.06,1/11/2016
Pizza Hot,Food and Restaurent,85265,MA,122.59,1/13/2016
Pizza Hot,Food and Restaurent,85265,VISA,293.3,1/26/2016
Pizza Hot,Hobby,85265,MA,182.71,1/31/2016
Joe's Pizza,Entertainment,85121,MA,482.89,2/5/2016
Pizza Hot,Education,85265,MA,407.77,2/15/2016
Ray's Pizza,Food and Restaurent,85265,MA,3452,2/15/2016
Ray's Pizza,Food and Restaurent,85265,MA,3454,2/16/2016
Ray's Pizza,Hobby,85265,MA,3600,2/23/2016
Ray's Pizza,Food and Restaurent,85265,MA,4000,2/24/2016
Pizza Hot,Hobby,85265,MA,0,2/24/2016
Joe's Pizza,Education,85121,Discover,0,3/5/2016
Ray's Pizza,Food and Restaurent,85265,MA,4433,3/8/2016
Ray's Pizza,Food and Restaurent,85265,MA,4444,3/15/2016
Joe's Pizza,Education,85265,Discover,609.41,3/17/2016
Joe's Pizza,Education,85265,MA,582.3,3/20/2016
Ray's Pizza,Food and Restaurent,85265,MA,4560,3/24/2016
Joe's Pizza,Education,85121,MA,0,3/24/2016
Pizza Hot,Food and Restaurent,85265,Discover,221.83,3/28/2016
Joe's Pizza,Food and Restaurent,85265,VISA,836.91,3/31/2016
Barry's Pizza,Food and Restaurent,85265,MA,506.86,4/12/2016
Pizza Hot,Hobby,85265,Discover,278.19,4/14/2016
Barry's Pizza,Entertainment,85265,Discover,553.22,4/17/2016
Pizza Hot,Food and Restaurent,85265,Discover,307,4/18/2016
Ray's Pizza,Entertainment,85265,MA,5245,4/19/2016
Pizza Hot,Food and Restaurent,85265,MA,219.25,4/23/2016
Ray's Pizza,Food and Restaurent,85265,Discover,5465,4/27/2016
Pizza Hot,Food and Restaurent,85265,Discover,126.13,4/27/2016
Pizza Hot,Hobby,85265,Discover,485,5/1/2016
Barry's Pizza,Food and Restaurent,85265,MA,949.34,5/1/2016
Ray's Pizza,Gamble,85265,MA,5555,5/4/2016
Joe's Pizza,Entertainment,85432,Discover,0,5/7/2016
Pizza Hot,Food and Restaurent,85265,VISA,250.37,5/10/2016
Pizza Hot,Hobby,85265,Discover,9151.82,6/14/2016
Pizza Hot,Food and Restaurent,85265,Discover,0,6/18/2016
Pizza Hot,Food and Restaurent,85265,Discover,278.19,6/21/2016
Ray's Pizza,Entertainment,85265,MA,5555,6/28/2016
Pizza Hot,Entertainment,85265,Discover,247.76,7/13/2016
Ray's Pizza,Food and Restaurent,85265,MA,5555,7/17/2016
Pizza Hot,Food and Restaurent,85265,Discover,300.59,7/17/2016
Ray's Pizza,Entertainment,85265,MA,6000,7/31/2016
Barry's Pizza,Entertainment,85265,MA,386.3,8/9/2016
Joe's Pizza,Hobby,85121,Discover,158.88,8/10/2016
Barry's Pizza,Education,85265,AMX,190.96,8/18/2016
Pizza Hot,Education,85265,MA,345.38,8/23/2016
Pizza Hot,Hobby,85265,Discover,541.05,8/23/2016
Pizza Hot,Entertainment,85265,AMX,583.38,8/23/2016
Barry's Pizza,Gamble,85265,MA,498.37,8/23/2016
Pizza Hot,Hobby,85265,VISA,794.48,8/25/2016
Ray's Pizza,Food and Restaurent,85265,MA,6543,8/25/2016
Pizza Hot,Hobby,85265,Discover,345.38,8/25/2016
Ray's Pizza,Food and Restaurent,85121,VISA,6666,8/28/2016
Barry's Pizza,Food and Restaurent,85265,MA,91.14,8/30/2016
Joe's Pizza,Education,85265,AMX,661.28,8/30/2016
Pizza Hot,Hobby,85265,Discover,299.4,9/3/2016
Joe's Pizza,Hobby,85265,Discover,186.24,9/5/2016
Ray's Pizza,Entertainment,85121,VISA,6666,9/5/2016
Pizza Hot,Food and Restaurent,85265,AMX,249.9,9/5/2016
Pizza Hot,Gamble,85265,Discover,0,9/9/2016
Ray's Pizza,Food and Restaurent,85265,MA,7766,9/24/2016
Joe's Pizza,Education,85265,MA,1678.95,9/26/2016
Ray's Pizza,Hobby,85265,MA,7769,10/5/2016
Barry's Pizza,Education,85265,Discover,2594.43,10/11/2016
Barry's Pizza,Hobby,85265,Discover,554.26,10/16/2016
Pizza Hot,Food and Restaurent,85265,MA,1311.95,10/24/2016
Barry's Pizza,Food and Restaurent,85265,MA,539.01,11/9/2016
Pizza Hot,Food and Restaurent,85265,Discover,191.92,11/12/2016
Pizza Hot,Entertainment,85265,AMX,1540.01,11/14/2016
Joe's Pizza,Food and Restaurent,85265,MA,387.81,11/14/2016
Barry's Pizza,Food and Restaurent,85265,Discover,616.66,11/26/2016
Joe's Pizza,Food and Restaurent,85265,Discover,552.28,1/5/2016
Pizza Hot,Hobby,85265,MA,143.81,1/7/2016
Pizza Hot,Food and Restaurent,85265,Discover,210.34,2/2/2016
Pizza Hot,Entertainment,85265,Discover,0,3/7/2016
Pizza Hot,Hobby,85265,Discover,94.3,3/7/2016
Pizza Hot,Hobby,85265,MA,0,3/7/2016
Pizza Hot,Hobby,85265,MA,0,3/7/2016
Barry's Pizza,Hobby,85265,Discover,0,3/7/2016
Pizza Hot,Food and Restaurent,85265,Discover,215.26,3/8/2016
Pizza Hot,Education,85265,Discover,302.94,3/8/2016
Pizza Hot,Food and Restaurent,85265,MA,216.89,3/8/2016
Pizza Hot,Food and Restaurent,85265,Discover,0,3/8/2016
Ray's Pizza,Entertainment,85265,MA,7789,3/8/2016
Joe's Pizza,Gamble,85265,MA,448.64,3/8/2016
Joe's Pizza,Gamble,85265,MA,443.39,3/8/2016
Ray's Pizza,Hobby,85265,MA,8790,3/8/2016
Ray's Pizza,Hobby,85265,MA,8888,3/8/2016
Barry's Pizza,Food and Restaurent,85265,Discover,0,3/8/2016
Joe's Pizza,Gamble,85265,MA,525.8,3/8/2016
Pizza Hot,Food and Restaurent,85265,Discover,236.07,3/8/2016
Joe's Pizza,Food and Restaurent,85432,Discover,572.73,3/8/2016
Joe's Pizza,Education,85432,Discover,544.54,3/8/2016
Pizza Hot,Hobby,85265,Discover,0,3/8/2016
Ray's Pizza,Entertainment,85121,Discover,9999,3/8/2016
Ray's Pizza,Education,85265,MA,11036.58,3/8/2016
Pizza Hot,Hobby,High Income,Discover,0,3/8/2016
Pizza Hot,Entertainment,High Income,Discover,0,3/8/2016
Pizza Hot,Food and Restaurent,High Income,MA,182.71,3/8/2016
Barry's Pizza,Education,High Income,Discover,0,3/8/2016
Ray's Pizza,Hobby,High Income,MA,23456,3/8/2016
Pizza Hot,Hobby,High Income,Discover,241.65,4/17/2016
Pizza Hot,Entertainment,High Income,Discover,289.87,11/15/2016
Barry's Pizza,Hobby,High Income,VISA,255.79,8/17/2016
Pizza Hot,Entertainment,High Income,AMX,0,2/29/2014
Joe's Pizza,Gamble,High Income,MA,0,2/29/2014
